en,ru,de,es,fr,it,zh-CN
-1.8211990672173943,-2.037268984511707,-2.0167990364441746,-2.0396862090887264,-2.026967542389685,-2.0429128040500526,-2.2035398071873953
-2.0403151992686412,-1.7038848436422027,-2.0411100539139686,-2.0527938447947855,-2.054092768476198,-2.0673387851708616,-2.1502278087654885
-2.0377979764471545,-2.039719567042164,-1.774903056955332,-2.0637344652751004,-2.050857704947185,-2.0677365582354508,-2.1967943519647255
-2.03441011331114,-2.046375920399666,-2.0602263974894885,-1.8018292051104219,-2.0425929266873224,-2.043792650088475,-2.191280815157966
-2.0254459592512144,-2.0680499242428843,-2.049238791451587,-2.0449373103648325,-1.79381540127325,-2.0466780732089918,-2.1502371039011514
-2.0516958887156926,-2.0877861633064096,-2.058091726718864,-2.065800121098219,-2.055070372222043,-1.809869211728286,-2.275743518029543
-2.1980233776391627,-2.1670302923196463,-2.1861287768989266,-2.1934366666607428,-2.194436290272,-2.2256541828346257,-1.9400265947493125
